real_value,form_city_code,to_city_code
15.711388888888887,640400,640100
3.1022222222222227,659003,653100
13.653055555555559,654200,650100
18.111388888888886,654200,
10.566666666666666,654200,650200
4.0025,654200,
8.685555555555556,654200,
20.884166666666665,654200,659001
2.3783333333333343,654200,654300
0.4761111111111112,232700,230100
0.007777777777777779,232700,231200
0.6413888888888889,232700,231100
0.5047222222222223,232700,230200
0.8647222222222223,140200,141000
1.7091666666666663,140200,141100
15.142777777777779,140200,140100
17.655555555555555,140200,140900
2.79888888888889,140200,140700
0.044444444444444446,140200,140500
92.32972222222224,140200,140600
0.6447222222222221,140200,140800
0.7752777777777778,140200,140400
0.455,140200,140300
0.0036111111111111114,230600,230900
0.43583333333333363,230600,230700
0.6177777777777779,230600,230800
0.034444444444444444,230600,230500
27.320555555555554,230600,230100
0.3886111111111112,230600,232700
0.5530555555555556,230600,231000
48.78194444444443,230600,231200
0.22666666666666666,230600,230300
0.005555555555555557,230600,230400
1.657222222222222,230600,231100
25.458611111111107,230600,230200
14.85833333333334,,530900
46.988611111111105,,530700
32.62555555555555,,530500
12.73027777777778,,
11.033611111111108,,
61.24388888888889,,530100
0.28305555555555556,,530600
5.21111111111111,,530800
5.823888888888889,,530300
22.206666666666674,,
2.2388888888888894,,530400
1.9674999999999998,,
2.400000000000001,,
7.497222222222221,,
18.815000000000005,210200,210600
0.1716666666666667,210200,210400
2.5250000000000004,210200,211300
0.34833333333333333,210200,210500
17.720277777777778,210200,210100
6.808611111111111,210200,211100
36.63777777777778,210200,210800
2.626944444444444,210200,211400
0.7405555555555556,210200,211000
0.6647222222222221,210200,211200
4.953333333333331,210200,210700
0.2897222222222222,210200,210900
14.611666666666665,210200,210300
2.856111111111111,620500,
19.289166666666663,620500,620100
0.022222222222222227,620500,620200
19.728055555555557,620500,621100
11.628333333333334,620500,620800
1.1288888888888884,620500,621000
0.017777777777777778,620500,620700
1.041388888888889,620500,620600
0.5647222222222223,620500,
2.1066666666666665,620500,620400
0.4847222222222223,620500,620900
24.90777777777778,620500,621200
95.49027777777776,120000,130600
469.9391666666667,120000,110000
478.24305555555566,120000,130200
647.1216666666664,120000,131000
16.613611111111112,120000,130700
23.099722222222223,120000,130800
349.83694444444444,120000,130900
26.95444444444444,120000,130100
48.05583333333334,120000,130300
28.154999999999998,120000,131100
7.682777777777777,120000,130500
23.573611111111106,120000,130400
29.357222222222223,429006,429004
20.299166666666668,429006,420900
37.24611111111111,429006,420100
1.6616666666666668,429006,429005
11.536388888888885,429006,421000
28.454444444444444,429006,420800
30.296388888888885,140100,141000
156.14055555555564,140100,141100
19.71861111111111,140100,140200
133.42500000000004,140100,140900
707.5963888888889,140100,140700
8.805555555555554,140100,140500
21.879722222222227,140100,140600
12.29249999999999,140100,140800
33.349722222222226,140100,140400
34.17472222222222,140100,140300
96.91083333333333,371000,370600
28.335555555555548,371000,370200
0.7852777777777777,431300,430600
5.098888888888888,431300,430700
21.723055555555554,431300,431200
9.511944444444445,431300,430200
0.5366666666666666,431300,431100
44.77805555555556,431300,430300
1.0747222222222221,431300,
22.832500000000003,431300,430900
21.88055555555555,431300,430400
70.19805555555553,431300,430500
0.31916666666666665,431300,431000
132.1297222222222,431300,430100
22.062499999999996,420900,429004
0.8472222222222223,420900,420300
10.93,420900,421200
21.150833333333324,420900,429006
7.805833333333332,420900,420500
885.757222222222,420900,420100
14.731388888888889,420900,421000
26.295555555555563,420900,420800
23.230555555555554,420900,420600
0.36,420900,420700
48.672777777777775,420900,421300
21.678055555555563,420900,421100
1.4158333333333333,420900,420200
4.579722222222223,350900,350400
19.554444444444442,350900,350700
7.839722222222224,350900,350200
16.104444444444443,350900,350500
4.338333333333335,350900,350600
127.89777777777776,350900,350100
8.385277777777775,350900,350300
1.3488888888888888,350900,350800
